武器,聖遺物セット,聖遺物メイン,バフキャラ,合計期待値,攻撃力,防御力,バフ合計,バフ共通,元素バフ,バフ落下,パーティ元素,率ダメ,会心ダメ比率,聖遺物組み合わせ,サブステ,サブHP%,サブHP,スコア
螭龍の剣(完凸),残響+長き夜の誓い,防御%+岩バフ+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),100796,3053.71,1504.517,2.736,0.84,1.366,0.53,Hydro:1、Geo:2、Anemo:1、,0.87:1.75,2.00,,0.49:0.63,0,0,1.6
実りの鈎鉈(5),長き夜の誓い4,防御%+岩バフ+会心率,イアンサ(灰燼以外、爆発lv10)+ゴロー(6凸)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),100794,4493.531,2142.267,2.366,0.3,0.466,1.6,Electro:1、Geo:2、Anemo:1、,0.92:1.83,2.00,,0.49:0.61,0,0,1.6
螭龍の剣(完凸),ファントム+長き夜の誓い,防御%+岩バフ+会心率,ゴロー(6凸)+フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),100793,3539.875,2142.267,2.546,1.55,0.466,0.53,Hydro:1、Geo:2、Anemo:1、,0.97:1.95,2.00,,0.28:1.05,0,0,1.6
螭龍の剣(完凸),ファントム+長き夜の誓い,防御%+岩バフ+会心ダメージ,ゴロー(6凸)+フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),100793,3539.875,2142.267,2.546,1.55,0.466,0.53,Hydro:1、Geo:2、Anemo:1、,0.97:1.95,2.00,,0.59:0.43,0,0,1.6
螭龍の剣(完凸),長き夜の誓い4,防御%+岩バフ+会心率,ゴロー(6凸)+雲菫+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),100793,3539.875,2142.267,2.546,0.8,0.466,1.28,Geo:3、Anemo:1、,0.97:1.95,2.00,,0.28:1.05,0,0,1.6
螭龍の剣(完凸),長き夜の誓い4,防御%+岩バフ+会心ダメージ,ゴロー(6凸)+雲菫+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),100793,3539.875,2142.267,2.546,0.8,0.466,1.28,Geo:3、Anemo:1、,0.97:1.95,2.00,,0.59:0.43,0,0,1.6
螭龍の剣(完凸),長き夜の誓い4,防御%+岩バフ+会心率,ゴロー(6凸)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),100793,3539.875,2142.267,2.546,0.8,0.466,1.28,Geo:2、Anemo:1、,0.97:1.95,2.00,,0.28:1.05,0,0,1.6
螭龍の剣(完凸),長き夜の誓い4,防御%+岩バフ+会心ダメージ,ゴロー(6凸)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),100793,3539.875,2142.267,2.546,0.8,0.466,1.28,Geo:2、Anemo:1、,0.97:1.95,2.00,,0.59:0.43,0,0,1.6
実りの鈎鉈(5),長き夜の誓い4,防御%+岩バフ+会心ダメージ,イアンサ(灰燼以外、爆発lv10)+ゴロー(6凸)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),100791,4493.531,2142.267,2.366,0.3,0.466,1.6,Electro:1、Geo:2、Anemo:1、,0.91:1.84,2.02,,0.80:0.00,0,0,1.6
螭龍の剣(完凸),ファントム+剣闘士,防御%+岩バフ+会心率,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),100780,3898.71,1504.517,2.296,0.65,1.366,0.28,Pyro:1、Geo:2、Anemo:1、,0.87:1.75,2.00,,0.18:1.25,0,0,1.6
螭龍の剣(完凸),ファントム+剣闘士,防御%+岩バフ+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),100780,3898.71,1504.517,2.296,0.65,1.366,0.28,Pyro:1、Geo:2、Anemo:1、,0.87:1.75,2.00,,0.49:0.63,0,0,1.6
螭龍の剣(完凸),ファントム+残響,防御%+岩バフ+会心率,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),100780,3898.71,1504.517,2.296,0.65,1.366,0.28,Pyro:1、Geo:2、Anemo:1、,0.87:1.75,2.00,,0.18:1.25,0,0,1.6
螭龍の剣(完凸),ファントム+残響,防御%+岩バフ+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),100780,3898.71,1504.517,2.296,0.65,1.366,0.28,Pyro:1、Geo:2、Anemo:1、,0.87:1.75,2.00,,0.49:0.63,0,0,1.6
螭龍の剣(完凸),剣闘士4,防御%+岩バフ+会心率,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),100780,3898.71,1504.517,2.296,0.65,1.366,0.28,Pyro:1、Geo:2、Anemo:1、,0.87:1.75,2.00,,0.18:1.25,0,0,1.6
螭龍の剣(完凸),剣闘士4,防御%+岩バフ+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),100780,3898.71,1504.517,2.296,0.65,1.366,0.28,Pyro:1、Geo:2、Anemo:1、,0.87:1.75,2.00,,0.49:0.63,0,0,1.6
実りの鈎鉈(5),残響4,防御%+岩バフ+会心率,シロネン(灰燼以外、2凸、2色以上)+フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),100779,3187.066,1504.517,2.966,0.9,1.466,0.6,Hydro:1、Geo:2、Anemo:1、,0.82:1.63,2.00,,0.39:0.81,0,0,1.6
実りの鈎鉈(5),残響4,防御%+岩バフ+会心ダメージ,シロネン(灰燼以外、2凸、2色以上)+フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),100779,3187.066,1504.517,2.966,0.9,1.466,0.6,Hydro:1、Geo:2、Anemo:1、,0.82:1.63,2.00,,0.71:0.19,0,0,1.6
赤角石塵滅砕,華館+長き夜の誓い,防御%+防御%+会心率,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),100716,4907.43,2433.754,1.58,0.15,0.9,0.53,Pyro:1、Geo:2、Anemo:1、,0.96:1.91,2.00,,0.54:0.53,0,0,1.6
螭龍の剣(完凸),ファントム+長き夜の誓い,防御%+岩バフ+会心率,シロネン(灰燼以外、2凸、2色以上)+フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),100695,2787.33,1504.517,2.896,1.4,0.966,0.53,Hydro:1、Geo:2、Anemo:1、,0.87:1.75,2.00,,0.18:1.25,0,0,1.6
螭龍の剣(完凸),ファントム+長き夜の誓い,防御%+岩バフ+会心ダメージ,シロネン(灰燼以外、2凸、2色以上)+フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),100695,2787.33,1504.517,2.896,1.4,0.966,0.53,Hydro:1、Geo:2、Anemo:1、,0.87:1.75,2.00,,0.49:0.63,0,0,1.6
螭龍の剣(完凸),長き夜の誓い4,防御%+岩バフ+会心率,シロネン(灰燼以外、2凸、2色以上)+雲菫+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),100695,2787.33,1504.517,2.896,0.65,0.966,1.28,Geo:3、Anemo:1、,0.87:1.75,2.00,,0.18:1.25,0,0,1.6
螭龍の剣(完凸),長き夜の誓い4,防御%+岩バフ+会心ダメージ,シロネン(灰燼以外、2凸、2色以上)+雲菫+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),100695,2787.33,1504.517,2.896,0.65,0.966,1.28,Geo:3、Anemo:1、,0.87:1.75,2.00,,0.49:0.63,0,0,1.6
螭龍の剣(完凸),長き夜の誓い4,防御%+岩バフ+会心率,シロネン(灰燼以外、2凸、2色以上)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),100695,2787.33,1504.517,2.896,0.65,0.966,1.28,Geo:2、Anemo:1、,0.87:1.75,2.00,,0.18:1.25,0,0,1.6
螭龍の剣(完凸),長き夜の誓い4,防御%+岩バフ+会心ダメージ,シロネン(灰燼以外、2凸、2色以上)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),100695,2787.33,1504.517,2.896,0.65,0.966,1.28,Geo:2、Anemo:1、,0.87:1.75,2.00,,0.49:0.63,0,0,1.6
螭龍の剣(完凸),残響4,防御%+岩バフ+会心率,ゴロー(6凸)+ベネット(西風、旧貴族)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),100680,4651.255,2142.267,2.046,0.8,0.966,0.28,Pyro:1、Geo:2、Anemo:1、,0.97:1.95,2.00,,0.28:1.05,0,0,1.6
螭龍の剣(完凸),残響4,防御%+岩バフ+会心ダメージ,ゴロー(6凸)+ベネット(西風、旧貴族)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),100680,4651.255,2142.267,2.046,0.8,0.966,0.28,Pyro:1、Geo:2、Anemo:1、,0.97:1.95,2.00,,0.59:0.43,0,0,1.6
赤角石塵滅砕,華館4,防御%+岩バフ+防御%,ゴロー(6凸)+シロネン(灰燼以外、2凸、2色以上)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),100675,4894.651,3263.264,1.786,0.3,1.206,0.28,Geo:3、Anemo:1、,0.90:1.80,2.00,,0.79:0.02,0,0,1.6
実りの鈎鉈(5),華館+長き夜の誓い,防御%+岩バフ+会心率,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),100638,4330.032,1744.217,2.366,0.15,1.366,0.85,Pyro:1、Geo:2、Anemo:1、,0.82:1.63,2.00,,0.39:0.81,0,0,1.6
実りの鈎鉈(5),華館+長き夜の誓い,防御%+岩バフ+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),100638,4330.032,1744.217,2.366,0.15,1.366,0.85,Pyro:1、Geo:2、Anemo:1、,0.82:1.63,2.00,,0.71:0.19,0,0,1.6
実りの鈎鉈(5),剣闘士+長き夜の誓い,防御%+防御%+会心率,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),100626,3736.73,1970.334,2.65,0.9,0.9,0.85,Hydro:1、Geo:2、Anemo:1、,0.82:1.63,2.00,,0.39:0.81,0,0,1.6
実りの鈎鉈(5),剣闘士+長き夜の誓い,防御%+防御%+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),100626,3736.73,1970.334,2.65,0.9,0.9,0.85,Hydro:1、Geo:2、Anemo:1、,0.82:1.63,2.00,,0.71:0.19,0,0,1.6
実りの鈎鉈(5),残響+長き夜の誓い,防御%+防御%+会心率,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),100626,3736.73,1970.334,2.65,0.9,0.9,0.85,Hydro:1、Geo:2、Anemo:1、,0.82:1.63,2.00,,0.39:0.81,0,0,1.6
実りの鈎鉈(5),残響+長き夜の誓い,防御%+防御%+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),100626,3736.73,1970.334,2.65,0.9,0.9,0.85,Hydro:1、Geo:2、Anemo:1、,0.82:1.63,2.00,,0.71:0.19,0,0,1.6
螭龍の剣(完凸),華館+剣闘士,防御%+岩バフ+会心率,イアンサ(灰燼以外、爆発lv10)+シロネン(灰燼4、2凸、2色以上)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),100607,3886.356,1744.217,2.296,0.65,1.366,0.28,Electro:1、Geo:2、Anemo:1、,0.87:1.75,2.00,,0.18:1.25,0,0,1.6
螭龍の剣(完凸),華館+剣闘士,防御%+岩バフ+会心ダメージ,イアンサ(灰燼以外、爆発lv10)+シロネン(灰燼4、2凸、2色以上)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),100607,3886.356,1744.217,2.296,0.65,1.366,0.28,Electro:1、Geo:2、Anemo:1、,0.87:1.75,2.00,,0.49:0.63,0,0,1.6
螭龍の剣(完凸),華館+残響,防御%+岩バフ+会心率,イアンサ(灰燼以外、爆発lv10)+シロネン(灰燼4、2凸、2色以上)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),100607,3886.356,1744.217,2.296,0.65,1.366,0.28,Electro:1、Geo:2、Anemo:1、,0.87:1.75,2.00,,0.18:1.25,0,0,1.6
螭龍の剣(完凸),華館+残響,防御%+岩バフ+会心ダメージ,イアンサ(灰燼以外、爆発lv10)+シロネン(灰燼4、2凸、2色以上)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),100607,3886.356,1744.217,2.296,0.65,1.366,0.28,Electro:1、Geo:2、Anemo:1、,0.87:1.75,2.00,,0.49:0.63,0,0,1.6
赤角石塵滅砕,華館+剣闘士,防御%+岩バフ+会心率,ゴロー(6凸)+シロネン(灰燼以外、2凸、2色以上)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),100606,4250.651,2605.687,1.546,0.3,0.966,0.28,Geo:3、Anemo:1、,1.00:2.11,2.11,,0.64:0.33,0,0,1.6
赤角石塵滅砕,華館+残響,防御%+岩バフ+会心率,ゴロー(6凸)+シロネン(灰燼以外、2凸、2色以上)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),100606,4250.651,2605.687,1.546,0.3,0.966,0.28,Geo:3、Anemo:1、,1.00:2.11,2.11,,0.64:0.33,0,0,1.6
実りの鈎鉈(5),長き夜の誓い4,防御%+岩バフ+会心率,ゴロー(6凸)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+鍾離,100600,3803.531,2142.267,2.366,0.3,0.466,1.6,Geo:3、Anemo:1、,0.92:1.83,2.00,,0.49:0.61,0,0,1.6
実りの鈎鉈(5),長き夜の誓い4,防御%+岩バフ+会心ダメージ,ゴロー(6凸)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+鍾離,100598,3803.531,2142.267,2.366,0.3,0.466,1.6,Geo:3、Anemo:1、,0.91:1.84,2.02,,0.80:0.00,0,0,1.6
螭龍の剣(完凸),長き夜の誓い4,防御%+防御%+防御%,シロネン(灰燼4、2凸、2色以上)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),100595,4026.858,2436.151,3.02,0.84,0.9,1.28,Hydro:1、Geo:2、Anemo:1、,0.72:1.44,2.00,,0.33:0.94,0,0,1.6
螭龍の剣(完凸),華館+剣闘士,防御%+岩バフ+会心率,シロネン(灰燼以外、2凸、2色以上)+フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),100582,3196.356,1744.217,2.646,1.4,0.966,0.28,Hydro:1、Geo:2、Anemo:1、,0.87:1.75,2.00,,0.18:1.25,0,0,1.6
螭龍の剣(完凸),華館+剣闘士,防御%+岩バフ+会心ダメージ,シロネン(灰燼以外、2凸、2色以上)+フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),100582,3196.356,1744.217,2.646,1.4,0.966,0.28,Hydro:1、Geo:2、Anemo:1、,0.87:1.75,2.00,,0.49:0.63,0,0,1.6
螭龍の剣(完凸),華館+残響,防御%+岩バフ+会心率,シロネン(灰燼以外、2凸、2色以上)+フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),100582,3196.356,1744.217,2.646,1.4,0.966,0.28,Hydro:1、Geo:2、Anemo:1、,0.87:1.75,2.00,,0.18:1.25,0,0,1.6
螭龍の剣(完凸),華館+残響,防御%+岩バフ+会心ダメージ,シロネン(灰燼以外、2凸、2色以上)+フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),100582,3196.356,1744.217,2.646,1.4,0.966,0.28,Hydro:1、Geo:2、Anemo:1、,0.87:1.75,2.00,,0.49:0.63,0,0,1.6
実りの鈎鉈(5),長き夜の誓い4,防御%+防御%+会心率,シロネン(灰燼以外、2凸、2色以上)+ベネット(西風、旧貴族)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),100575,4596.85,1970.334,2.25,0.15,0.5,1.6,Pyro:1、Geo:2、Anemo:1、,0.82:1.63,2.00,,0.39:0.81,0,0,1.6
実りの鈎鉈(5),長き夜の誓い4,防御%+防御%+会心ダメージ,シロネン(灰燼以外、2凸、2色以上)+ベネット(西風、旧貴族)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),100575,4596.85,1970.334,2.25,0.15,0.5,1.6,Pyro:1、Geo:2、Anemo:1、,0.82:1.63,2.00,,0.71:0.19,0,0,1.6
実りの鈎鉈(5),残響4,防御%+岩バフ+会心率,ゴロー(6凸)+フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),100569,3939.611,2142.267,2.616,1.05,0.966,0.6,Hydro:1、Geo:2、Anemo:1、,0.92:1.83,2.00,,0.49:0.61,0,0,1.6
実りの鈎鉈(5),残響4,防御%+岩バフ+会心ダメージ,ゴロー(6凸)+フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),100566,3939.611,2142.267,2.616,1.05,0.966,0.6,Hydro:1、Geo:2、Anemo:1、,0.91:1.84,2.02,,0.80:0.00,0,0,1.6
赤角石塵滅砕,華館+長き夜の誓い,防御%+防御%+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),100565,4907.43,2433.754,1.58,0.15,0.9,0.53,Pyro:1、Geo:2、Anemo:1、,0.91:2.00,2.20,,0.80:0.00,0,0,1.6
赤角石塵滅砕,華館+長き夜の誓い,防御%+防御%+会心率,シロネン(灰燼以外、2凸、2色以上)+フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),100534,3915.83,2433.754,1.93,0.9,0.5,0.53,Hydro:1、Geo:2、Anemo:1、,0.96:1.91,2.00,,0.54:0.53,0,0,1.6
葦海の標(2),ファントム4,防御%+防御%+会心ダメージ,シロネン(灰燼以外、2凸、2色以上)+フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),100519,3754.594,1970.334,1.68,0.9,0.5,0.28,Hydro:1、Geo:2、Anemo:1、,1.00:2.16,2.16,,0.28:1.04,0,0,1.6
葦海の標(2),華館+長き夜の誓い,防御%+岩バフ+会心率,イアンサ(灰燼以外、爆発lv10)+シロネン(灰燼4、2凸、2色以上)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),100492,4177.776,1744.217,2.046,0.15,1.366,0.53,Electro:1、Geo:2、Anemo:1、,0.90:1.80,2.00,,0.15:1.30,0,0,1.6
葦海の標(2),華館+長き夜の誓い,防御%+岩バフ+会心ダメージ,イアンサ(灰燼以外、爆発lv10)+シロネン(灰燼4、2凸、2色以上)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),100492,4177.776,1744.217,2.046,0.15,1.366,0.53,Electro:1、Geo:2、Anemo:1、,0.90:1.80,2.00,,0.46:0.68,0,0,1.6
螭龍の剣(完凸),残響4,防御%+岩バフ+防御%,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),100466,4448.374,1970.334,2.796,0.65,1.866,0.28,Pyro:1、Geo:2、Anemo:1、,0.72:1.44,2.00,,0.33:0.94,0,0,1.6
裁断,華館4,防御%+岩バフ+会心率,ゴロー(6凸)+シロネン(灰燼以外、2凸、2色以上)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),100465,4385.998,2573.727,1.786,0.3,1.206,0.28,Geo:3、Anemo:1、,0.95:1.89,2.00,,0.30:0.99,0,0,1.6
裁断,華館4,防御%+岩バフ+会心ダメージ,ゴロー(6凸)+シロネン(灰燼以外、2凸、2色以上)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),100465,4385.998,2573.727,1.786,0.3,1.206,0.28,Geo:3、Anemo:1、,0.95:1.89,2.00,,0.62:0.37,0,0,1.6
実りの鈎鉈(5),ファントム+華館,防御%+岩バフ+会心率,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),100465,3333.832,1744.217,2.866,0.9,1.366,0.6,Hydro:1、Geo:2、Anemo:1、,0.82:1.63,2.00,,0.39:0.81,0,0,1.6
実りの鈎鉈(5),ファントム+華館,防御%+岩バフ+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),100465,3333.832,1744.217,2.866,0.9,1.366,0.6,Hydro:1、Geo:2、Anemo:1、,0.82:1.63,2.00,,0.71:0.19,0,0,1.6
赤角石塵滅砕,ファントム+長き夜の誓い,防御%+岩バフ+会心率,シロネン(灰燼4、2凸、2色以上)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),100457,3229.92,1728.237,2.236,0.34,1.366,0.53,Hydro:1、Geo:2、Anemo:1、,0.96:1.91,2.00,,0.54:0.53,0,0,1.6
螭龍の剣(完凸),華館4,防御%+防御%+防御%,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),100414,4395.781,2867.611,2.82,1.4,1.14,0.28,Hydro:1、Geo:2、Anemo:1、,0.72:1.44,2.00,,0.33:0.94,0,0,1.6
螭龍の剣(完凸),ファントム4,防御%+防御%+防御%,シロネン(灰燼以外、2凸、2色以上)+フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),100406,3886.658,2436.151,2.18,1.4,0.5,0.28,Hydro:1、Geo:2、Anemo:1、,0.90:1.80,2.00,,0.15:1.30,0,0,1.6
赤角石塵滅砕,華館+長き夜の誓い,防御%+防御%+会心ダメージ,シロネン(灰燼以外、2凸、2色以上)+フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),100384,3915.83,2433.754,1.93,0.9,0.5,0.53,Hydro:1、Geo:2、Anemo:1、,0.91:2.00,2.20,,0.80:0.00,0,0,1.6
末路(R2、30%以下),長き夜の誓い4,防御%+防御%+会心率,ゴロー(6凸)+シロネン(灰燼以外、2凸、2色以上)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),100337,4783.593,2608.084,2.08,0.3,0.5,1.28,Geo:3、Anemo:1、,0.84:1.67,2.00,,0.41:0.77,0,0,1.6
末路(R2、30%以下),長き夜の誓い4,防御%+防御%+会心ダメージ,ゴロー(6凸)+シロネン(灰燼以外、2凸、2色以上)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),100337,4783.593,2608.084,2.08,0.3,0.5,1.28,Geo:3、Anemo:1、,0.84:1.67,2.00,,0.73:0.15,0,0,1.6
赤角石塵滅砕,ファントム+長き夜の誓い,防御%+岩バフ+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),100306,3229.92,1728.237,2.236,0.34,1.366,0.53,Hydro:1、Geo:2、Anemo:1、,0.91:2.00,2.20,,0.80:0.00,0,0,1.6
実りの鈎鉈(5),剣闘士+残響,防御%+岩バフ+会心率,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),100303,3323.146,1504.517,2.866,0.9,1.366,0.6,Hydro:1、Geo:2、Anemo:1、,0.82:1.63,2.00,,0.39:0.81,0,0,1.6
実りの鈎鉈(5),剣闘士+残響,防御%+岩バフ+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),100303,3323.146,1504.517,2.866,0.9,1.366,0.6,Hydro:1、Geo:2、Anemo:1、,0.82:1.63,2.00,,0.71:0.19,0,0,1.6
螭龍の剣(完凸),長き夜の誓い4,防御%+岩バフ+会心率,フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+鍾離,100187,2787.33,1504.517,3.146,1.4,0.466,1.28,Hydro:1、Geo:2、Anemo:1、,0.87:1.75,2.00,,0.18:1.25,0,0,1.6
螭龍の剣(完凸),長き夜の誓い4,防御%+岩バフ+会心ダメージ,フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+鍾離,100187,2787.33,1504.517,3.146,1.4,0.466,1.28,Hydro:1、Geo:2、Anemo:1、,0.87:1.75,2.00,,0.49:0.63,0,0,1.6
葦海の標(2),長き夜の誓い4,防御%+防御%+会心率,イアンサ(灰燼以外、爆発lv10)+シロネン(灰燼以外、2凸、2色以上)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),100122,4444.594,1970.334,1.93,0.15,0.5,1.28,Electro:1、Geo:2、Anemo:1、,0.90:1.80,2.00,,0.15:1.30,0,0,1.6
